com,gene,pval_corrected,counts_in_com,com_size,total_gene_appearances
1.0,UGT1A10,1.8133466958958806e-08,13.0,492.0,22.0
1.0,PIPOX,1.9426046529467692e-08,10.0,492.0,14.0
1.0,RDH16,1.9426046529467692e-08,10.0,492.0,14.0
1.0,CYB5R3,1.9596531057663005e-08,14.0,492.0,25.0
1.0,ACAT1,3.141739538565588e-08,19.0,492.0,42.0
1.0,DHFR2,5.837231102543668e-08,11.0,492.0,17.0
1.0,GSTA2,5.837231102543668e-08,11.0,492.0,17.0
1.0,TM7SF2,5.837231102543668e-08,11.0,492.0,17.0
1.0,UGDH,5.837231102543668e-08,11.0,492.0,17.0
1.0,COQ2,6.281141781343207e-08,9.0,492.0,12.0
1.0,CYB5R4,6.281141781343207e-08,9.0,492.0,12.0
1.0,GLO1,6.281141781343207e-08,9.0,492.0,12.0
1.0,AGXT,7.60535300594651e-08,15.0,492.0,29.0
1.0,GCDH,7.60535300594651e-08,15.0,492.0,29.0
1.0,P3H1,7.60535300594651e-08,15.0,492.0,29.0
1.0,SQLE,9.63050402021333e-08,12.0,492.0,20.0
1.0,DLAT,9.944034640360687e-08,14.0,492.0,26.0
1.0,COX10,1.1027446731844267e-07,13.0,492.0,23.0
1.0,PTGES,1.1027446731844267e-07,13.0,492.0,23.0
1.0,POR,1.3508609132767867e-07,21.0,492.0,51.0
1.0,COQ7,1.600135279693926e-07,8.0,492.0,10.0
1.0,MCEE,1.600135279693926e-07,8.0,492.0,10.0
1.0,MECR,1.600135279693926e-07,8.0,492.0,10.0
1.0,PDIA4,1.600135279693926e-07,8.0,492.0,10.0
1.0,PC,1.886975865083222e-07,16.0,492.0,33.0
1.0,CRYZL1,1.9474150341541797e-07,6.0,492.0,6.0
1.0,CYP4Z2P,1.9474150341541797e-07,6.0,492.0,6.0
1.0,HYI,1.9474150341541797e-07,6.0,492.0,6.0
1.0,NDUFC2-KCTD14,1.9474150341541797e-07,6.0,492.0,6.0
1.0,SDR42E1,1.9474150341541797e-07,6.0,492.0,6.0
1.0,SDR42E2,1.9474150341541797e-07,6.0,492.0,6.0
1.0,SH3BGRL3,1.9474150341541797e-07,6.0,492.0,6.0
1.0,CRYL1,2.6128054637036245e-07,10.0,492.0,15.0
1.0,GFER,2.6128054637036245e-07,10.0,492.0,15.0
1.0,GGCT,2.6128054637036245e-07,10.0,492.0,15.0
1.0,GPX3,2.6128054637036245e-07,10.0,492.0,15.0
1.0,NUDT19,2.6128054637036245e-07,10.0,492.0,15.0
1.0,RDH13,2.6128054637036245e-07,10.0,492.0,15.0
1.0,NDUFB11,2.6830910311009096e-07,7.0,492.0,8.0
1.0,TXNDC17,2.6830910311009096e-07,7.0,492.0,8.0
1.0,UQCRFS1P1,2.6830910311009096e-07,7.0,492.0,8.0
1.0,ALOXE3,5.00904001435016e-07,11.0,492.0,18.0
1.0,RDH5,5.00904001435016e-07,11.0,492.0,18.0
1.0,SPR,5.00904001435016e-07,11.0,492.0,18.0
1.0,GOT1,5.119014724143362e-07,18.0,492.0,41.0
1.0,ACOT12,6.165270397547088e-07,12.0,492.0,21.0
1.0,DHCR24,6.165270397547088e-07,12.0,492.0,21.0
1.0,TXNRD1,6.369526542019104e-07,16.0,492.0,34.0
1.0,CA4,1.0765567731777255e-06,9.0,492.0,13.0
1.0,IDI2,1.0765567731777255e-06,9.0,492.0,13.0
1.0,MTHFD2,1.0765567731777255e-06,9.0,492.0,13.0
1.0,MTHFD2L,1.0765567731777255e-06,9.0,492.0,13.0
1.0,NDOR1,1.0765567731777255e-06,9.0,492.0,13.0
1.0,STEAP4,1.0765567731777255e-06,9.0,492.0,13.0
1.0,TCN1,1.0765567731777255e-06,9.0,492.0,13.0
1.0,TXN2,1.0765567731777255e-06,9.0,492.0,13.0
1.0,HSD17B12,1.1090133651457693e-06,15.0,492.0,31.0
1.0,EGLN1,2.000952757388987e-06,16.0,492.0,35.0
1.0,CYB5R1,2.5303284033573394e-06,10.0,492.0,16.0
1.0,MDH1,2.5303284033573394e-06,10.0,492.0,16.0
1.0,MIOX,2.5303284033573394e-06,10.0,492.0,16.0
1.0,NSDHL,2.5303284033573394e-06,10.0,492.0,16.0
1.0,RIOX1,2.5303284033573394e-06,10.0,492.0,16.0
1.0,SC5D,2.5303284033573394e-06,10.0,492.0,16.0
1.0,COX5A,2.6211366895773137e-06,13.0,492.0,25.0
1.0,COX6B1,2.6211366895773137e-06,13.0,492.0,25.0
1.0,COX6C,2.6211366895773137e-06,13.0,492.0,25.0
1.0,COX7B,2.6211366895773137e-06,13.0,492.0,25.0
1.0,COX7C,2.6211366895773137e-06,13.0,492.0,25.0
1.0,COX8A,2.6211366895773137e-06,13.0,492.0,25.0
1.0,ALDH1A2,2.8913338675234396e-06,17.0,492.0,39.0
1.0,GLDC,3.323380890306994e-06,12.0,492.0,22.0
1.0,NDUFAF2,3.323380890306994e-06,12.0,492.0,22.0
1.0,FDFT1,3.4163316291356033e-06,11.0,492.0,19.0
1.0,MICAL2,3.4163316291356033e-06,11.0,492.0,19.0
1.0,MTHFS,3.4163316291356033e-06,11.0,492.0,19.0
1.0,KMO,3.5594883640320624e-06,18.0,492.0,43.0
1.0,SHMT1,3.5594883640320624e-06,18.0,492.0,43.0
1.0,DHFR,3.889070387599477e-06,19.0,492.0,47.0
1.0,ACOT1,3.89910868223466e-06,8.0,492.0,11.0
1.0,IVD,3.89910868223466e-06,8.0,492.0,11.0
1.0,SULT1B1,3.89910868223466e-06,8.0,492.0,11.0
1.0,COX7A2L,6.530311501448019e-06,14.0,492.0,29.0
1.0,COX4I1,1.0598754417844182e-05,13.0,492.0,26.0
1.0,GAD1,1.0598754417844182e-05,13.0,492.0,26.0
1.0,GAD2,1.0598754417844182e-05,13.0,492.0,26.0
1.0,CA13,1.1376097300425788e-05,7.0,492.0,9.0
1.0,CA14,1.1376097300425788e-05,7.0,492.0,9.0
1.0,CA5A,1.1376097300425788e-05,7.0,492.0,9.0
1.0,GPX6,1.1376097300425788e-05,7.0,492.0,9.0
1.0,HGD,1.1376097300425788e-05,7.0,492.0,9.0
1.0,MMADHC,1.1376097300425788e-05,7.0,492.0,9.0
1.0,MRI1,1.1376097300425788e-05,7.0,492.0,9.0
1.0,NDUFAF1,1.1376097300425788e-05,7.0,492.0,9.0
1.0,SMOX,1.1376097300425788e-05,7.0,492.0,9.0
1.0,SMS,1.1376097300425788e-05,7.0,492.0,9.0
1.0,PHGDH,1.225127443394149e-05,9.0,492.0,14.0
1.0,MT-CO2,1.629194491566573e-05,16.0,492.0,37.0
1.0,ADHFE1,1.7769179628138758e-05,5.0,492.0,5.0
1.0,AKR1E2,1.7769179628138758e-05,5.0,492.0,5.0
1.0,CYB561D2,1.7769179628138758e-05,5.0,492.0,5.0
1.0,HMBS,1.7769179628138758e-05,5.0,492.0,5.0
1.0,L2HGDH,1.7769179628138758e-05,5.0,492.0,5.0
1.0,DCXR,1.8694827962705172e-05,10.0,492.0,17.0
1.0,MDH2,1.8694827962705172e-05,10.0,492.0,17.0
1.0,OPLAH,1.8694827962705172e-05,10.0,492.0,17.0
1.0,ALAS1,1.916717908168083e-05,11.0,492.0,20.0
1.0,FECH,1.916717908168083e-05,11.0,492.0,20.0
1.0,KYNU,1.916717908168083e-05,11.0,492.0,20.0
1.0,ACOT7,2.1762393795919646e-05,14.0,492.0,30.0
1.0,ADO,2.2175788614501582e-05,6.0,492.0,7.0
1.0,AKR7A3,2.2175788614501582e-05,6.0,492.0,7.0
1.0,CA8,2.2175788614501582e-05,6.0,492.0,7.0
1.0,DIO1,2.2175788614501582e-05,6.0,492.0,7.0
1.0,FAR2,2.2175788614501582e-05,6.0,492.0,7.0
1.0,HAL,2.2175788614501582e-05,6.0,492.0,7.0
1.0,SDHAF4,2.2175788614501582e-05,6.0,492.0,7.0
1.0,NOS2,2.5506622462042755e-05,24.0,492.0,71.0
1.0,COX6A1,3.853628267050212e-05,13.0,492.0,27.0
1.0,HLCS,3.853628267050212e-05,13.0,492.0,27.0
1.0,DLST,5.5608744500124595e-05,8.0,492.0,12.0
1.0,FAR1,5.5608744500124595e-05,8.0,492.0,12.0
1.0,FTH1P19,5.5608744500124595e-05,8.0,492.0,12.0
1.0,FTHL17,5.5608744500124595e-05,8.0,492.0,12.0
1.0,PCBD2,5.5608744500124595e-05,8.0,492.0,12.0
1.0,PDIA5,5.5608744500124595e-05,8.0,492.0,12.0
1.0,SCO2,5.5608744500124595e-05,8.0,492.0,12.0
1.0,SULT1A1,5.5608744500124595e-05,8.0,492.0,12.0
1.0,FASN,6.003271284768561e-05,21.0,492.0,59.0
1.0,TH,9.017897263540501e-05,19.0,492.0,51.0
1.0,ACMSD,9.095826832293987e-05,11.0,492.0,21.0
1.0,ACOT11,9.095826832293987e-05,11.0,492.0,21.0
1.0,ALAS2,9.095826832293987e-05,11.0,492.0,21.0
1.0,LBR,9.095826832293987e-05,11.0,492.0,21.0
1.0,EPHX2,9.15383677674371e-05,15.0,492.0,35.0
1.0,AIFM2,0.00010045501705289557,9.0,492.0,15.0
1.0,BCO2,0.00010045501705289557,9.0,492.0,15.0
1.0,HMOX2,0.00010045501705289557,9.0,492.0,15.0
1.0,SDS,0.00010045501705289557,9.0,492.0,15.0
1.0,TPMT,0.00010045501705289557,9.0,492.0,15.0
1.0,CUBN,0.00010260880664183696,18.0,492.0,47.0
1.0,CDO1,0.00011022765205963201,10.0,492.0,18.0
1.0,HMGCS2,0.00011022765205963201,10.0,492.0,18.0
1.0,MCCC2,0.00011022765205963201,10.0,492.0,18.0
1.0,SULT1E1,0.00011022765205963201,10.0,492.0,18.0
1.0,MT-CO3,0.00012742990404437392,13.0,492.0,28.0
1.0,MTHFR,0.00012742990404437392,13.0,492.0,28.0
1.0,HPGD,0.0001914438558484091,14.0,492.0,32.0
1.0,PLOD3,0.0001914438558484091,14.0,492.0,32.0
1.0,GSTO1,0.00021684973693735171,18.0,492.0,48.0
1.0,BTD,0.0002273216270945198,7.0,492.0,10.0
1.0,CA12,0.0002273216270945198,7.0,492.0,10.0
1.0,CA5B,0.0002273216270945198,7.0,492.0,10.0
1.0,CPOX,0.0002273216270945198,7.0,492.0,10.0
1.0,FADS2,0.0002273216270945198,7.0,492.0,10.0
1.0,GPX5,0.0002273216270945198,7.0,492.0,10.0
1.0,GPX7,0.0002273216270945198,7.0,492.0,10.0
1.0,PXDNL,0.0002273216270945198,7.0,492.0,10.0
1.0,SDSL,0.0002273216270945198,7.0,492.0,10.0
1.0,TMX3,0.0002273216270945198,7.0,492.0,10.0
1.0,MT-CYB,0.00022797177543051246,12.0,492.0,25.0
1.0,SGPL1,0.00022797177543051246,12.0,492.0,25.0
1.0,COX5B,0.0003870045214802252,13.0,492.0,29.0
1.0,SRR,0.0003870045214802252,13.0,492.0,29.0
1.0,AFMID,0.0005251205679840063,8.0,492.0,13.0
1.0,ECH1,0.0005251205679840063,8.0,492.0,13.0
1.0,NAXD,0.0005251205679840063,8.0,492.0,13.0
1.0,PDIA2,0.0005251205679840063,8.0,492.0,13.0
1.0,PRODH,0.0005251205679840063,8.0,492.0,13.0
1.0,UXS1,0.0005251205679840063,8.0,492.0,13.0
1.0,CHAC1,0.0005374312657152518,10.0,492.0,19.0
1.0,FTCD,0.0005374312657152518,10.0,492.0,19.0
1.0,MAT1A,0.0005374312657152518,10.0,492.0,19.0
1.0,PCBD1,0.0005374312657152518,10.0,492.0,19.0
1.0,PDHX,0.0005374312657152518,10.0,492.0,19.0
1.0,HBB,0.0005738861720588007,15.0,492.0,37.0
1.0,ACBD5,0.0006310201008649382,9.0,492.0,16.0
1.0,NQO2,0.000747139287942589,12.0,492.0,26.0
1.0,BCKDHB,0.0007721331619554898,6.0,492.0,8.0
1.0,COA6,0.0007721331619554898,6.0,492.0,8.0
1.0,ECHDC1,0.0007721331619554898,6.0,492.0,8.0
1.0,GPT,0.0007721331619554898,6.0,492.0,8.0
1.0,GPT2,0.0007721331619554898,6.0,492.0,8.0
1.0,HAGH,0.0007721331619554898,6.0,492.0,8.0
1.0,NDUFAF5,0.0007721331619554898,6.0,492.0,8.0
1.0,UBIAD1,0.0007721331619554898,6.0,492.0,8.0
1.0,GLUD1,0.0010886634045734218,13.0,492.0,30.0
1.0,LTA4H,0.001352496868848166,11.0,492.0,23.0
1.0,SORD,0.001352496868848166,11.0,492.0,23.0
1.0,ASPHD1,0.001652111884139266,4.0,492.0,4.0
1.0,ASPHD2,0.001652111884139266,4.0,492.0,4.0
1.0,ATP5MC1P5,0.001652111884139266,4.0,492.0,4.0
1.0,CLEC17A,0.001652111884139266,4.0,492.0,4.0
1.0,CYB5B,0.001652111884139266,4.0,492.0,4.0
1.0,ENOX2,0.001652111884139266,4.0,492.0,4.0
1.0,GGACT,0.001652111884139266,4.0,492.0,4.0
1.0,HSPBAP1,0.001652111884139266,4.0,492.0,4.0
1.0,PDILT,0.001652111884139266,4.0,492.0,4.0
1.0,PGAM4,0.001652111884139266,4.0,492.0,4.0
1.0,SELENBP1,0.001652111884139266,4.0,492.0,4.0
1.0,TMX1,0.001652111884139266,4.0,492.0,4.0
1.0,TXNL1,0.001652111884139266,4.0,492.0,4.0
1.0,WDR93,0.001652111884139266,4.0,492.0,4.0
1.0,AIFM3,0.0018051770080975776,5.0,492.0,6.0
1.0,CA10,0.0018051770080975776,5.0,492.0,6.0
1.0,CA5BP1,0.0018051770080975776,5.0,492.0,6.0
1.0,DHRS7B,0.0018051770080975776,5.0,492.0,6.0
1.0,GALM,0.0018051770080975776,5.0,492.0,6.0
1.0,GOT1L1,0.0018051770080975776,5.0,492.0,6.0
1.0,LOXHD1,0.0018051770080975776,5.0,492.0,6.0
1.0,NDUFAF3,0.0018051770080975776,5.0,492.0,6.0
1.0,NDUFAF6,0.0018051770080975776,5.0,492.0,6.0
1.0,PSAT1,0.0018051770080975776,5.0,492.0,6.0
1.0,PYCR3,0.0018051770080975776,5.0,492.0,6.0
1.0,TIMMDC1,0.0018051770080975776,5.0,492.0,6.0
1.0,TMEM126B,0.0018051770080975776,5.0,492.0,6.0
1.0,UROC1,0.0018051770080975776,5.0,492.0,6.0
1.0,VKORC1,0.0018051770080975776,5.0,492.0,6.0
1.0,CRAT,0.0022293253875492786,10.0,492.0,20.0
1.0,CRYM,0.0022293253875492786,10.0,492.0,20.0
1.0,GGT3P,0.0022293253875492786,10.0,492.0,20.0
1.0,NFS1,0.0022293253875492786,10.0,492.0,20.0
1.0,UQCRC2,0.0022293253875492786,10.0,492.0,20.0
1.0,ASPDH,0.0026271008939125827,7.0,492.0,11.0
1.0,CA6,0.0026271008939125827,7.0,492.0,11.0
1.0,ETFB,0.0026271008939125827,7.0,492.0,11.0
1.0,GCAT,0.0026271008939125827,7.0,492.0,11.0
1.0,OAT,0.0026271008939125827,7.0,492.0,11.0
1.0,PDSS1,0.0026271008939125827,7.0,492.0,11.0
1.0,PDSS2,0.0026271008939125827,7.0,492.0,11.0
1.0,PEX16,0.0026271008939125827,7.0,492.0,11.0
1.0,RETSAT,0.0026271008939125827,7.0,492.0,11.0
1.0,SULT1A2,0.0026271008939125827,7.0,492.0,11.0
1.0,THEM5,0.0026271008939125827,7.0,492.0,11.0
1.0,CTH,0.002857711546158989,13.0,492.0,31.0
1.0,NNT,0.002857711546158989,13.0,492.0,31.0
1.0,IDH2,0.003082005737876493,14.0,492.0,35.0
1.0,LRAT,0.003082005737876493,14.0,492.0,35.0
1.0,ASMT,0.0031825247744536674,9.0,492.0,17.0
1.0,ERO1B,0.0031825247744536674,9.0,492.0,17.0
1.0,IDI1,0.0031825247744536674,9.0,492.0,17.0
1.0,NNMT,0.0031825247744536674,9.0,492.0,17.0
1.0,PEX12,0.0031825247744536674,9.0,492.0,17.0
1.0,RLBP1,0.0031825247744536674,9.0,492.0,17.0
1.0,AMD1,0.0035858752840064946,8.0,492.0,14.0
1.0,CRYZ,0.0035858752840064946,8.0,492.0,14.0
1.0,DBT,0.0035858752840064946,8.0,492.0,14.0
1.0,FH,0.0035858752840064946,8.0,492.0,14.0
1.0,KDM2A,0.0035858752840064946,8.0,492.0,14.0
1.0,KYAT3,0.0035858752840064946,8.0,492.0,14.0
1.0,LPO,0.0035858752840064946,8.0,492.0,14.0
1.0,PDIA6,0.0035858752840064946,8.0,492.0,14.0
1.0,PEX10,0.0035858752840064946,8.0,492.0,14.0
1.0,PEX26,0.0035858752840064946,8.0,492.0,14.0
1.0,AC092724.1,0.004386729892604472,11.0,492.0,24.0
1.0,KDM7A,0.004386729892604472,11.0,492.0,24.0
1.0,CAT,0.005068730542257337,20.0,492.0,62.0
1.0,LMBRD1,0.006173966858519146,12.0,492.0,28.0
1.0,AOC1,0.007045362981172422,13.0,492.0,32.0
1.0,CA1,0.008050944768859486,10.0,492.0,21.0
1.0,CROT,0.008050944768859486,10.0,492.0,21.0
1.0,CYGB,0.008050944768859486,10.0,492.0,21.0
2.0,NDC1,0.0,46.0,95.0,69.0
2.0,NUP153,0.0,49.0,95.0,77.0
2.0,NUP188,0.0,43.0,95.0,63.0
2.0,NUP205,0.0,45.0,95.0,65.0
2.0,NUP214,0.0,49.0,95.0,75.0
2.0,NUP35,0.0,45.0,95.0,68.0
2.0,NUP93,0.0,45.0,95.0,68.0
2.0,NUPL2,0.0,45.0,95.0,64.0
2.0,POM121,0.0,45.0,95.0,67.0
2.0,POM121C,0.0,45.0,95.0,67.0
2.0,AAAS,4.634154197363102e-305,42.0,95.0,61.0
2.0,NUP210,4.634154197363102e-305,42.0,95.0,61.0
2.0,NUP54,6.879589858437296e-304,45.0,95.0,70.0
2.0,NUP88,2.6802144096571353e-299,43.0,95.0,65.0
2.0,NUP58,2.7596165397554297e-299,45.0,95.0,71.0
2.0,NUP133,4.0377256249106927e-283,46.0,95.0,78.0
2.0,NUP107,4.2242216973823416e-282,45.0,95.0,75.0
2.0,NUP155,4.1053620233627357e-277,44.0,95.0,73.0
2.0,NUP160,2.425595618489346e-276,43.0,95.0,70.0
2.0,NUP50,3.871973510222202e-272,43.0,95.0,71.0
2.0,NUP37,1.9987954853960536e-271,42.0,95.0,68.0
2.0,NUP43,1.9987954853960536e-271,42.0,95.0,68.0
2.0,SEH1L,4.883388267346859e-263,45.0,95.0,80.0
2.0,NUP85,8.77682529193047e-253,43.0,95.0,76.0
2.0,RAE1,2.367346478043506e-251,42.0,95.0,73.0
2.0,NUP98,1.4473126686267087e-244,47.0,95.0,93.0
2.0,RANBP2,2.8553133320099535e-231,45.0,95.0,90.0
2.0,SEC13,4.30822245737212e-210,42.0,95.0,86.0
2.0,TPR,1.4807158528238337e-184,46.0,95.0,115.0
2.0,NUP62,1.7749089599232145e-164,43.0,95.0,112.0
2.0,CPSF1,1.8593556603886345e-63,11.0,95.0,19.0
2.0,CPSF2,9.27354065050189e-63,9.0,95.0,13.0
2.0,FIP1L1,9.27354065050189e-63,9.0,95.0,13.0
2.0,WDR33,9.27354065050189e-63,9.0,95.0,13.0
2.0,SLBP,1.5155541998691693e-62,10.0,95.0,16.0
2.0,CPSF4,8.235757372799917e-62,12.0,95.0,23.0
2.0,KPNA3,8.235757372799917e-62,12.0,95.0,23.0
2.0,KPNA5,7.502781407098155e-60,11.0,95.0,20.0
2.0,PFKFB3,7.400307938178112e-59,12.0,95.0,24.0
2.0,PFKFB4,7.400307938178112e-59,12.0,95.0,24.0
2.0,PFKP,7.400307938178112e-59,12.0,95.0,24.0
2.0,KPNA1,2.416364146812304e-55,14.0,95.0,34.0
2.0,XPO7,1.0287001761099499e-54,7.0,95.0,9.0
2.0,U2AF1,2.396208009849738e-53,9.0,95.0,15.0
2.0,PFKL,2.700000275182417e-50,13.0,95.0,32.0
2.0,ALYREF,1.5995686270846219e-49,9.0,95.0,16.0
2.0,KPNA7,1.5995686270846219e-49,9.0,95.0,16.0
2.0,SYMPK,1.5995686270846219e-49,9.0,95.0,16.0
2.0,NXF1,1.5290505242103248e-48,7.0,95.0,10.0
2.0,THOC3,1.5290505242103248e-48,7.0,95.0,10.0
2.0,KPNA6,2.260947235931227e-48,8.0,95.0,13.0
2.0,KPNA4,3.792570036626592e-46,9.0,95.0,17.0
2.0,GCKR,3.79571210809456e-46,11.0,95.0,25.0
2.0,PFKFB1,3.309648852916538e-44,14.0,95.0,41.0
2.0,PFKM,3.309648852916538e-44,14.0,95.0,41.0
2.0,PFKFB2,1.183954166101825e-43,13.0,95.0,36.0
2.0,CDC40,1.7208068629309422e-43,7.0,95.0,11.0
2.0,CSE1L,1.7208068629309422e-43,7.0,95.0,11.0
2.0,THOC2,1.7208068629309422e-43,7.0,95.0,11.0
2.0,TMCO6,4.32346699426906e-41,5.0,95.0,6.0
2.0,HIKESHI,6.257520453191186e-41,8.0,95.0,15.0
2.0,SLU7,1.8361753814792342e-40,9.0,95.0,19.0
2.0,NXT1,2.794219953384915e-39,7.0,95.0,12.0
2.0,RANBP17,2.794219953384915e-39,7.0,95.0,12.0
2.0,U2AF1L4,2.794219953384915e-39,7.0,95.0,12.0
2.0,THOC7,9.13250137116642e-39,6.0,95.0,9.0
2.0,FBP1,3.269347772798141e-36,12.0,95.0,36.0
2.0,CPSF3,7.360441655139575e-36,9.0,95.0,21.0
2.0,SNUPN,1.0230743720630301e-35,7.0,95.0,13.0
2.0,HK3,2.602133635985733e-35,10.0,95.0,26.0
2.0,NXF2,2.471041910051966e-34,5.0,95.0,7.0
2.0,NXF2B,2.471041910051966e-34,5.0,95.0,7.0
2.0,FYTTD1,3.1663816959497426e-34,6.0,95.0,10.0
2.0,POM121B,3.1663816959497426e-34,6.0,95.0,10.0
2.0,SRRM1,3.1663816959497426e-34,6.0,95.0,10.0
2.0,SRSF11,3.1663816959497426e-34,6.0,95.0,10.0
2.0,THOC6,3.1663816959497426e-34,6.0,95.0,10.0
2.0,FBP2,7.274575209911599e-33,8.0,95.0,18.0
2.0,U2AF2,7.274575209911599e-33,8.0,95.0,18.0
2.0,NCBP2,7.397958749264451e-33,15.0,95.0,59.0
2.0,ALDOC,1.161957321532609e-32,7.0,95.0,14.0
2.0,HSBP1,1.161957321532609e-32,7.0,95.0,14.0
2.0,SNRPE,1.161957321532609e-32,7.0,95.0,14.0
2.0,SNRPF,1.161957321532609e-32,7.0,95.0,14.0
2.0,SNRPG,1.161957321532609e-32,7.0,95.0,14.0
2.0,SRSF3,1.161957321532609e-32,7.0,95.0,14.0
2.0,GAPDHS,9.658193502679492e-31,8.0,95.0,19.0
2.0,PGAM1,9.658193502679492e-31,8.0,95.0,19.0
2.0,CSTF2,1.646254910561138e-30,6.0,95.0,11.0
2.0,RBKS,1.646254910561138e-30,6.0,95.0,11.0
2.0,SARNP,1.646254910561138e-30,6.0,95.0,11.0
2.0,XPOT,1.646254910561138e-30,6.0,95.0,11.0
2.0,ZC3H11A,1.646254910561138e-30,6.0,95.0,11.0
2.0,GCK,4.022295888845596e-30,15.0,95.0,63.0
2.0,SRSF4,5.172528031163104e-30,7.0,95.0,15.0
2.0,NCBP1,1.0036281330621729e-29,14.0,95.0,56.0
2.0,SUMO3,7.868841003196137e-29,8.0,95.0,20.0
2.0,SRSF2,1.0755986335084228e-27,7.0,95.0,16.0
2.0,SRSF9,1.0755986335084228e-27,7.0,95.0,16.0
2.0,NUTF2,2.0617520594443075e-27,6.0,95.0,12.0
2.0,TNPO2,2.0617520594443075e-27,6.0,95.0,12.0
2.0,PABPN1,4.218144228924213e-27,8.0,95.0,21.0
2.0,SUMO2,1.8171865182415892e-26,11.0,95.0,39.0
2.0,ALDOB,3.8625867800636327e-26,9.0,95.0,27.0
2.0,MAGOHB,1.194852783539345e-25,7.0,95.0,17.0
2.0,SNRPB,1.194852783539345e-25,7.0,95.0,17.0
2.0,SRSF7,1.194852783539345e-25,7.0,95.0,17.0
2.0,XPO5,1.575056161892655e-25,8.0,95.0,22.0
2.0,DNAJC7,2.571916897679261e-25,5.0,95.0,9.0
2.0,NPAP1,2.571916897679261e-25,5.0,95.0,9.0
2.0,POM121L12,2.571916897679261e-25,5.0,95.0,9.0
2.0,POM121L2,2.571916897679261e-25,5.0,95.0,9.0
2.0,RANBP6,2.571916897679261e-25,5.0,95.0,9.0
2.0,POLDIP3,8.636048919802625e-25,6.0,95.0,13.0
2.0,NXT2,1.7460522981871022e-24,4.0,95.0,6.0
2.0,HK1,5.875451200870686e-24,11.0,95.0,42.0
2.0,PGK2,1.5295408968494357e-22,6.0,95.0,14.0
2.0,KPNA2,1.7856309198613894e-22,11.0,95.0,44.0
2.0,G6PC2,3.3388653200498556e-22,7.0,95.0,19.0
2.0,SRSF5,3.3388653200498556e-22,7.0,95.0,19.0
2.0,THOC5,3.3388653200498556e-22,7.0,95.0,19.0
2.0,CRYBA4,3.708824426210423e-22,5.0,95.0,10.0
2.0,HSPB2,3.708824426210423e-22,5.0,95.0,10.0
2.0,XPO4,3.708824426210423e-22,5.0,95.0,10.0
2.0,XPO1,6.77122490259384e-21,13.0,95.0,63.0
2.0,HSPA1L,8.816787009686869e-21,10.0,95.0,39.0
2.0,MAGOH,9.742196262441154e-21,7.0,95.0,20.0
2.0,KPNB1,1.420564013785834e-20,12.0,95.0,55.0
2.0,SRSF1,1.8953495335360977e-20,8.0,95.0,26.0
2.0,MCM3AP,3.5579633735564503e-20,3.0,95.0,4.0
2.0,NXF5,3.5579633735564503e-20,3.0,95.0,4.0
2.0,LUZP4,3.7826529101441055e-20,4.0,95.0,7.0
2.0,RWDD3,3.7826529101441055e-20,4.0,95.0,7.0
2.0,XPO6,3.7826529101441055e-20,4.0,95.0,7.0
2.0,ENO2,1.429881929104127e-19,5.0,95.0,11.0
2.0,ZC3H3,1.429881929104127e-19,5.0,95.0,11.0
2.0,SUMO1,1.6135485053001696e-19,16.0,95.0,96.0
2.0,THOC1,2.0548021792509969e-19,8.0,95.0,27.0
2.0,RBM8A,2.0625016237845755e-19,7.0,95.0,21.0
2.0,DDX39A,6.91261302156557e-19,6.0,95.0,16.0
2.0,DHX38,3.3096812471631843e-18,7.0,95.0,22.0
2.0,SNRPD3,3.3096812471631843e-18,7.0,95.0,22.0
2.0,UPF3B,3.3096812471631843e-18,7.0,95.0,22.0
2.0,CCHCR1,9.21107895695561e-18,2.0,95.0,2.0
2.0,PGAM2,2.0488631019223285e-17,5.0,95.0,12.0
2.0,RLN1,2.0488631019223285e-17,5.0,95.0,12.0
2.0,CLP1,2.2148964385711685e-17,6.0,95.0,17.0
2.0,G6PC3,2.2148964385711685e-17,6.0,95.0,17.0
2.0,KHK,4.173587554502163e-17,7.0,95.0,23.0
2.0,CSTF1,6.804825731623389e-17,4.0,95.0,8.0
2.0,IPO11,6.804825731623389e-17,4.0,95.0,8.0
2.0,IPO13,6.804825731623389e-17,4.0,95.0,8.0
2.0,RPEL1,6.804825731623389e-17,4.0,95.0,8.0
2.0,UBE2I,8.126718590568485e-17,12.0,95.0,63.0
2.0,IPO4,4.8320275070962105e-16,6.0,95.0,18.0
2.0,HK2,7.756919810837255e-16,10.0,95.0,47.0
2.0,RAN,1.020616844353266e-15,13.0,95.0,76.0
2.0,GML,1.3707069198312288e-15,5.0,95.0,13.0
2.0,DNAJB6,3.298028667918548e-15,8.0,95.0,32.0
2.0,AC010618.1,4.813937552262128e-15,3.0,95.0,5.0
2.0,ADPGK,4.813937552262128e-15,3.0,95.0,5.0
2.0,C12orf50,4.813937552262128e-15,3.0,95.0,5.0
2.0,EID3,4.813937552262128e-15,3.0,95.0,5.0
2.0,IER5,4.813937552262128e-15,3.0,95.0,5.0
2.0,NSMCE4A,4.813937552262128e-15,3.0,95.0,5.0
2.0,NXF3,4.813937552262128e-15,3.0,95.0,5.0
2.0,CHTOP,7.62590366692538e-15,6.0,95.0,19.0
2.0,HSPH1,1.6086566632906175e-14,8.0,95.0,33.0
